generated_at_utc,game_date,event_id,game,player,player_id,stat,side,sportsbook,sportsbook_key,line,odds,projection,projection_edge,model_probability,implied_probability,probability_edge,expected_value_per_dollar,model_mae,feature_ready,deployment_status,source,mae_ratio,uncertainty_penalty,governance_score,base_eligible,decision,decision_reason,governance_generated_at_utc
2026-08-03T19:54:18.487532+00:00,2026-08-03,51369aa71fcd604bdf38a760b6bcc223,Seattle Storm @ New York Liberty,Awa Fam,pl_531f83caa0cb9b98,pts,UNDER,DraftKings,draftkings,11.5,-118,6.66,4.84,0.8272,0.5413,0.2859,0.5282,4.096,True,SHADOW_ONLY,sprint23_phase3_shadow,0.3561739130434783,0.3561739130434783,72.53052173913044,True,WATCH,passed minimum thresholds; subject to exposure controls,2026-08-03T19:54:20.707640+00:00
2026-08-03T19:54:18.487532+00:00,2026-08-03,9192db295ea37dc4616880169fa9e38d,Las Vegas Aces @ Atlanta Dream,Jordin Canada,pl_e49d761a397e4cf3,reb,UNDER,FanDuel,fanduel,3.5,-138,1.01,2.49,0.8858,0.5798,0.3059,0.5276,1.651,True,SHADOW_ONLY,sprint23_phase3_shadow,0.4717142857142857,0.4717142857142857,66.6597142857143,False,REJECT,failed minimum governance thresholds,2026-08-03T19:54:20.707640+00:00
2026-08-03T19:54:18.487532+00:00,2026-08-03,51369aa71fcd604bdf38a760b6bcc223,Seattle Storm @ New York Liberty,Jade Melbourne,pl_6376037d2768b9a1,pts,UNDER,FanDuel,fanduel,7.5,-106,3.47,4.03,0.7836,0.5146,0.269,0.5229,4.096,True,SHADOW_ONLY,sprint23_phase3_shadow,0.5461333333333334,0.5461333333333334,65.56733333333334,False,REJECT,failed minimum governance thresholds,2026-08-03T19:54:20.707640+00:00
2026-08-03T19:54:18.487532+00:00,2026-08-03,9192db295ea37dc4616880169fa9e38d,Las Vegas Aces @ Atlanta Dream,NaLyssa Smith,pl_58d8ddd50dc5e9ea,pts,UNDER,DraftKings,draftkings,10.5,-116,5.84,4.66,0.8178,0.537,0.2807,0.5228,4.096,True,SHADOW_ONLY,sprint23_phase3_shadow,0.3900952380952381,0.3900952380952381,70.64009523809524,True,WATCH,passed minimum thresholds; subject to exposure controls,2026-08-03T19:54:20.707640+00:00
2026-08-03T19:54:18.487532+00:00,2026-08-05,c1e9df8b911a50375b98c0b0dcfa0f7e,Toronto Tempo @ Golden State Valkyries,Gabby Williams,pl_9201a353366bfdf8,threes,UNDER,FanDuel,fanduel,1.5,-114,0.64,0.86,0.8077,0.5327,0.275,0.5162,0.793,True,SHADOW_ONLY,sprint23_phase3_shadow,0.5286666666666667,0.5286666666666667,59.266666666666666,False,REJECT,failed minimum governance thresholds,2026-08-03T19:54:20.707640+00:00
2026-08-03T19:54:18.487532+00:00,2026-08-03,51369aa71fcd604bdf38a760b6bcc223,Seattle Storm @ New York Liberty,Rebecca Allen,pl_0ffc0c037962ac53,reb,UNDER,DraftKings,draftkings,2.5,115,1.39,1.11,0.7042,0.4651,0.2391,0.5141,1.651,True,SHADOW_ONLY,sprint23_phase3_shadow,0.6604,0.6604,54.768,False,REJECT,failed minimum governance thresholds,2026-08-03T19:54:20.707640+00:00
2026-08-03T19:54:18.487532+00:00,2026-08-03,51369aa71fcd604bdf38a760b6bcc223,Seattle Storm @ New York Liberty,Awa Fam,pl_531f83caa0cb9b98,threes,UNDER,FanDuel,fanduel,1.5,-154,0.13,1.37,0.9154,0.6063,0.3091,0.5098,0.793,True,SHADOW_ONLY,sprint23_phase3_shadow,0.5286666666666667,0.5286666666666667,61.69266666666667,False,REJECT,failed minimum governance thresholds,2026-08-03T19:54:20.707640+00:00
2026-08-03T19:54:18.487532+00:00,2026-08-03,51369aa71fcd604bdf38a760b6bcc223,Seattle Storm @ New York Liberty,Awa Fam,pl_531f83caa0cb9b98,reb,UNDER,FanDuel,fanduel,5.5,-125,3.46,2.04,0.8381,0.5556,0.2825,0.5086,1.651,True,SHADOW_ONLY,sprint23_phase3_shadow,0.30018181818181816,0.30018181818181816,65.88636363636364,True,WATCH,passed minimum thresholds; subject to exposure controls,2026-08-03T19:54:20.707640+00:00
2026-08-03T19:54:18.487532+00:00,2026-08-04,543c1b084ecf7224cb7c70766183859d,Phoenix Mercury @ Chicago Sky,Natasha Cloud,pl_fb73b3891f665537,ast,UNDER,DraftKings,draftkings,4.5,116,3.71,0.79,0.6982,0.463,0.2352,0.5081,1.21,True,SHADOW_ONLY,sprint23_phase3_shadow,0.2688888888888889,0.2688888888888889,61.124222222222215,True,WATCH,portfolio capacity reached,2026-08-03T19:54:20.707640+00:00
2026-08-03T19:54:18.487532+00:00,2026-08-04,543c1b084ecf7224cb7c70766183859d,Phoenix Mercury @ Chicago Sky,Natasha Cloud,pl_fb73b3891f665537,pts,UNDER,FanDuel,fanduel,10.5,-132,5.17,5.33,0.8506,0.569,0.2817,0.4951,4.096,True,SHADOW_ONLY,sprint23_phase3_shadow,0.3900952380952381,0.3900952380952381,69.27009523809524,True,WATCH,passed minimum thresholds; subject to exposure controls,2026-08-03T19:54:20.707640+00:00
2026-08-03T19:54:18.487532+00:00,2026-08-03,9192db295ea37dc4616880169fa9e38d,Las Vegas Aces @ Atlanta Dream,Jackie Young,pl_debf3ef806a91eba,reb,UNDER,FanDuel,fanduel,4.5,-162,1.55,2.95,0.9231,0.6183,0.3048,0.493,1.651,True,SHADOW_ONLY,sprint23_phase3_shadow,0.3668888888888889,0.3668888888888889,66.15022222222223,True,WATCH,portfolio capacity reached,2026-08-03T19:54:20.707640+00:00
2026-08-03T19:54:18.487532+00:00,2026-08-03,9192db295ea37dc4616880169fa9e38d,Las Vegas Aces @ Atlanta Dream,Chelsea Gray,pl_97ce373787b564c7,threes,UNDER,DraftKings,draftkings,1.5,-127,0.55,0.95,0.8315,0.5595,0.2721,0.4863,0.793,True,SHADOW_ONLY,sprint23_phase3_shadow,0.5286666666666667,0.5286666666666667,56.28266666666667,False,REJECT,failed minimum governance thresholds,2026-08-03T19:54:20.707640+00:00
2026-08-03T19:54:18.487532+00:00,2026-08-03,9192db295ea37dc4616880169fa9e38d,Las Vegas Aces @ Atlanta Dream,Rhyne Howard,pl_18c31d08ca4a3a7c,ast,UNDER,FanDuel,fanduel,3.5,-136,1.91,1.59,0.8535,0.5763,0.2772,0.4811,1.21,True,SHADOW_ONLY,sprint23_phase3_shadow,0.3457142857142857,0.3457142857142857,61.0077142857143,True,WATCH,passed minimum thresholds; subject to exposure controls,2026-08-03T19:54:20.707640+00:00
2026-08-03T19:54:18.487532+00:00,2026-08-05,c1e9df8b911a50375b98c0b0dcfa0f7e,Toronto Tempo @ Golden State Valkyries,Marina Mabrey,pl_7897ca9d575458b3,ast,UNDER,FanDuel,fanduel,3.5,-128,2.06,1.44,0.8283,0.5614,0.2669,0.4754,1.21,True,SHADOW_ONLY,sprint23_phase3_shadow,0.3457142857142857,0.3457142857142857,59.51971428571429,True,WATCH,portfolio capacity reached,2026-08-03T19:54:20.707640+00:00
2026-08-03T19:54:18.487532+00:00,2026-08-03,51369aa71fcd604bdf38a760b6bcc223,Seattle Storm @ New York Liberty,Natisha Hiedeman,pl_2396747f40933499,threes,UNDER,FanDuel,fanduel,2.5,-188,0.73,1.77,0.9623,0.6528,0.3095,0.4742,0.793,True,SHADOW_ONLY,sprint23_phase3_shadow,0.31720000000000004,0.31720000000000004,63.186000000000014,True,WATCH,portfolio capacity reached,2026-08-03T19:54:20.707640+00:00
2026-08-03T19:54:18.487532+00:00,2026-08-05,c1e9df8b911a50375b98c0b0dcfa0f7e,Toronto Tempo @ Golden State Valkyries,Gabby Williams,pl_9201a353366bfdf8,reb,UNDER,DraftKings,draftkings,2.5,123,1.64,0.86,0.6605,0.4484,0.2121,0.4729,1.651,True,SHADOW_ONLY,sprint23_phase3_shadow,0.6604,0.6604,48.528,False,REJECT,failed minimum governance thresholds,2026-08-03T19:54:20.707640+00:00
2026-08-03T19:54:18.487532+00:00,2026-08-03,9192db295ea37dc4616880169fa9e38d,Las Vegas Aces @ Atlanta Dream,NaLyssa Smith,pl_58d8ddd50dc5e9ea,reb,UNDER,FanDuel,fanduel,5.5,-125,3.62,1.88,0.8179,0.5556,0.2624,0.4723,1.651,True,SHADOW_ONLY,sprint23_phase3_shadow,0.30018181818181816,0.30018181818181816,60.730363636363634,True,WATCH,portfolio capacity reached,2026-08-03T19:54:20.707640+00:00
2026-08-03T19:54:18.487532+00:00,2026-08-04,543c1b084ecf7224cb7c70766183859d,Phoenix Mercury @ Chicago Sky,Kahleah Copper,pl_a8c6901f4d81a98e,ast,UNDER,DraftKings,draftkings,2.5,-166,0.39,2.11,0.918,0.6241,0.294,0.4711,1.21,True,SHADOW_ONLY,sprint23_phase3_shadow,0.484,0.484,59.29,False,REJECT,failed minimum governance thresholds,2026-08-03T19:54:20.707640+00:00
2026-08-03T19:54:18.487532+00:00,2026-08-05,c1e9df8b911a50375b98c0b0dcfa0f7e,Toronto Tempo @ Golden State Valkyries,Veronica Burton,pl_1241fddfc0d9e94c,reb,UNDER,FanDuel,fanduel,3.5,-146,1.16,2.34,0.8713,0.5935,0.2778,0.4681,1.651,True,SHADOW_ONLY,sprint23_phase3_shadow,0.4717142857142857,0.4717142857142857,58.72371428571429,False,REJECT,failed minimum governance thresholds,2026-08-03T19:54:20.707640+00:00
2026-08-03T19:54:18.487532+00:00,2026-08-05,c1e9df8b911a50375b98c0b0dcfa0f7e,Toronto Tempo @ Golden State Valkyries,Marina Mabrey,pl_7897ca9d575458b3,reb,UNDER,FanDuel,fanduel,3.5,-138,1.38,2.12,0.8471,0.5798,0.2673,0.461,1.651,True,SHADOW_ONLY,sprint23_phase3_shadow,0.4717142857142857,0.4717142857142857,56.943714285714286,False,REJECT,failed minimum governance thresholds,2026-08-03T19:54:20.707640+00:00
2026-08-03T19:54:18.487532+00:00,2026-08-05,c1e9df8b911a50375b98c0b0dcfa0f7e,Toronto Tempo @ Golden State Valkyries,Veronica Burton,pl_1241fddfc0d9e94c,reb,UNDER,DraftKings,draftkings,3.5,-148,1.16,2.34,0.8713,0.5968,0.2745,0.46,1.651,True,SHADOW_ONLY,sprint23_phase3_shadow,0.4717142857142857,0.4717142857142857,57.71571428571429,False,REJECT,failed minimum governance thresholds,2026-08-03T19:54:20.707640+00:00
2026-08-03T19:54:18.487532+00:00,2026-08-04,543c1b084ecf7224cb7c70766183859d,Phoenix Mercury @ Chicago Sky,DeWanna Bonner,pl_f18f3e992558fc65,threes,UNDER,FanDuel,fanduel,1.5,-158,0.28,1.22,0.891,0.6124,0.2786,0.455,0.793,True,SHADOW_ONLY,sprint23_phase3_shadow,0.5286666666666667,0.5286666666666667,54.08266666666667,False,REJECT,failed minimum governance thresholds,2026-08-03T19:54:20.707640+00:00
2026-08-03T19:54:18.487532+00:00,2026-08-05,c1e9df8b911a50375b98c0b0dcfa0f7e,Toronto Tempo @ Golden State Valkyries,Gabby Williams,pl_9201a353366bfdf8,threes,UNDER,DraftKings,draftkings,1.5,-125,0.64,0.86,0.8077,0.5556,0.2521,0.4538,0.793,True,SHADOW_ONLY,sprint23_phase3_shadow,0.5286666666666667,0.5286666666666667,51.65266666666666,False,REJECT,failed minimum governance thresholds,2026-08-03T19:54:20.707640+00:00
2026-08-03T19:54:18.487532+00:00,2026-08-04,543c1b084ecf7224cb7c70766183859d,Phoenix Mercury @ Chicago Sky,DeWanna Bonner,pl_f18f3e992558fc65,pts,UNDER,FanDuel,fanduel,10.5,-102,7.37,3.13,0.7293,0.505,0.2243,0.4442,4.096,True,SHADOW_ONLY,sprint23_phase3_shadow,0.3900952380952381,0.3900952380952381,56.33609523809524,True,WATCH,portfolio capacity reached,2026-08-03T19:54:20.707640+00:00
2026-08-03T19:54:18.487532+00:00,2026-08-05,c1e9df8b911a50375b98c0b0dcfa0f7e,Toronto Tempo @ Golden State Valkyries,Marina Mabrey,pl_7897ca9d575458b3,ast,UNDER,DraftKings,draftkings,3.5,-136,2.06,1.44,0.8283,0.5763,0.252,0.4373,1.21,True,SHADOW_ONLY,sprint23_phase3_shadow,0.3457142857142857,0.3457142857142857,54.8157142857143,True,WATCH,passed minimum thresholds; subject to exposure controls,2026-08-03T19:54:20.707640+00:00
2026-08-03T19:54:18.487532+00:00,2026-08-04,543c1b084ecf7224cb7c70766183859d,Phoenix Mercury @ Chicago Sky,DeWanna Bonner,pl_f18f3e992558fc65,threes,UNDER,DraftKings,draftkings,1.5,-165,0.28,1.22,0.891,0.6226,0.2684,0.4311,0.793,True,SHADOW_ONLY,sprint23_phase3_shadow,0.5286666666666667,0.5286666666666667,51.08066666666666,False,REJECT,failed minimum governance thresholds,2026-08-03T19:54:20.707640+00:00
2026-08-03T19:54:18.487532+00:00,2026-08-03,51369aa71fcd604bdf38a760b6bcc223,Seattle Storm @ New York Liberty,Awa Fam,pl_531f83caa0cb9b98,threes,UNDER,DraftKings,draftkings,1.5,-178,0.13,1.37,0.9154,0.6403,0.2751,0.4297,0.793,True,SHADOW_ONLY,sprint23_phase3_shadow,0.5286666666666667,0.5286666666666667,51.64266666666667,False,REJECT,failed minimum governance thresholds,2026-08-03T19:54:20.707640+00:00
2026-08-03T19:54:18.487532+00:00,2026-08-05,c1e9df8b911a50375b98c0b0dcfa0f7e,Toronto Tempo @ Golden State Valkyries,Kayla Thornton,pl_3a069f063eb86517,pts,UNDER,FanDuel,fanduel,8.5,-110,5.06,3.44,0.7484,0.5238,0.2246,0.4287,4.096,True,SHADOW_ONLY,sprint23_phase3_shadow,0.4818823529411765,0.4818823529411765,53.588352941176474,False,REJECT,failed minimum governance thresholds,2026-08-03T19:54:20.707640+00:00
2026-08-03T19:54:18.487532+00:00,2026-08-05,c1e9df8b911a50375b98c0b0dcfa0f7e,Toronto Tempo @ Golden State Valkyries,Gabby Williams,pl_9201a353366bfdf8,reb,UNDER,FanDuel,fanduel,2.5,116,1.64,0.86,0.6605,0.463,0.1975,0.4266,1.651,True,SHADOW_ONLY,sprint23_phase3_shadow,0.6604,0.6604,43.022,False,REJECT,failed minimum governance thresholds,2026-08-03T19:54:20.707640+00:00
2026-08-03T19:54:18.487532+00:00,2026-08-03,51369aa71fcd604bdf38a760b6bcc223,Seattle Storm @ New York Liberty,Rebecca Allen,pl_0ffc0c037962ac53,threes,UNDER,DraftKings,draftkings,1.5,-166,0.28,1.22,0.8897,0.6241,0.2656,0.4257,0.793,True,SHADOW_ONLY,sprint23_phase3_shadow,0.5286666666666667,0.5286666666666667,50.37266666666666,False,REJECT,failed minimum governance thresholds,2026-08-03T19:54:20.707640+00:00
2026-08-03T19:54:18.487532+00:00,2026-08-03,9192db295ea37dc4616880169fa9e38d,Las Vegas Aces @ Atlanta Dream,Allisha Gray,pl_0538d809f7d14b6b,threes,UNDER,DraftKings,draftkings,1.5,101,0.96,0.54,0.7067,0.4975,0.2091,0.4204,0.793,True,SHADOW_ONLY,sprint23_phase3_shadow,0.5286666666666667,0.5286666666666667,45.09266666666666,False,REJECT,failed minimum governance thresholds,2026-08-03T19:54:20.707640+00:00
2026-08-03T19:54:18.487532+00:00,2026-08-05,c1e9df8b911a50375b98c0b0dcfa0f7e,Toronto Tempo @ Golden State Valkyries,Marina Mabrey,pl_7897ca9d575458b3,reb,UNDER,DraftKings,draftkings,3.5,-148,1.38,2.12,0.8471,0.5968,0.2504,0.4195,1.651,True,SHADOW_ONLY,sprint23_phase3_shadow,0.4717142857142857,0.4717142857142857,51.779714285714284,False,REJECT,failed minimum governance thresholds,2026-08-03T19:54:20.707640+00:00
2026-08-03T19:54:18.487532+00:00,2026-08-04,543c1b084ecf7224cb7c70766183859d,Phoenix Mercury @ Chicago Sky,Natasha Cloud,pl_fb73b3891f665537,ast,UNDER,FanDuel,fanduel,5.5,-168,3.71,1.79,0.8808,0.6269,0.2539,0.405,1.21,True,SHADOW_ONLY,sprint23_phase3_shadow,0.22,0.22,54.914,True,WATCH,portfolio capacity reached,2026-08-03T19:54:20.707640+00:00
2026-08-03T19:54:18.487532+00:00,2026-08-05,c1e9df8b911a50375b98c0b0dcfa0f7e,Toronto Tempo @ Golden State Valkyries,Kayla Thornton,pl_3a069f063eb86517,pts,UNDER,DraftKings,draftkings,8.5,-114,5.06,3.44,0.7484,0.5327,0.2157,0.4048,4.096,True,SHADOW_ONLY,sprint23_phase3_shadow,0.4818823529411765,0.4818823529411765,50.66435294117647,False,REJECT,failed minimum governance thresholds,2026-08-03T19:54:20.707640+00:00
2026-08-03T19:54:18.487532+00:00,2026-08-03,9192db295ea37dc4616880169fa9e38d,Las Vegas Aces @ Atlanta Dream,Chelsea Gray,pl_97ce373787b564c7,threes,UNDER,FanDuel,fanduel,1.5,-146,0.55,0.95,0.8315,0.5935,0.238,0.4011,0.793,True,SHADOW_ONLY,sprint23_phase3_shadow,0.5286666666666667,0.5286666666666667,45.71666666666667,False,REJECT,failed minimum governance thresholds,2026-08-03T19:54:20.707640+00:00
2026-08-03T19:54:18.487532+00:00,2026-08-03,9192db295ea37dc4616880169fa9e38d,Las Vegas Aces @ Atlanta Dream,Allisha Gray,pl_0538d809f7d14b6b,ast,UNDER,DraftKings,draftkings,2.5,-132,1.24,1.26,0.7964,0.569,0.2274,0.3997,1.21,True,SHADOW_ONLY,sprint23_phase3_shadow,0.484,0.484,46.454,False,REJECT,failed minimum governance thresholds,2026-08-03T19:54:20.707640+00:00
2026-08-03T19:54:18.487532+00:00,2026-08-03,9192db295ea37dc4616880169fa9e38d,Las Vegas Aces @ Atlanta Dream,Allisha Gray,pl_0538d809f7d14b6b,threes,UNDER,FanDuel,fanduel,1.5,-102,0.96,0.54,0.7067,0.505,0.2017,0.3995,0.793,True,SHADOW_ONLY,sprint23_phase3_shadow,0.5286666666666667,0.5286666666666667,42.55866666666667,False,REJECT,failed minimum governance thresholds,2026-08-03T19:54:20.707640+00:00
2026-08-03T19:54:18.487532+00:00,2026-08-04,543c1b084ecf7224cb7c70766183859d,Phoenix Mercury @ Chicago Sky,Kahleah Copper,pl_a8c6901f4d81a98e,threes,UNDER,DraftKings,draftkings,2.5,-180,1.24,1.26,0.8983,0.6429,0.2555,0.3974,0.793,True,SHADOW_ONLY,sprint23_phase3_shadow,0.31720000000000004,0.31720000000000004,51.245999999999995,True,WATCH,portfolio capacity reached,2026-08-03T19:54:20.707640+00:00
2026-08-03T19:54:18.487532+00:00,2026-08-04,543c1b084ecf7224cb7c70766183859d,Phoenix Mercury @ Chicago Sky,DeWanna Bonner,pl_f18f3e992558fc65,pts,UNDER,DraftKings,draftkings,11.5,-130,7.37,4.13,0.7897,0.5652,0.2245,0.3972,4.096,True,SHADOW_ONLY,sprint23_phase3_shadow,0.3561739130434783,0.3561739130434783,54.32652173913043,True,WATCH,portfolio capacity reached,2026-08-03T19:54:20.707640+00:00
2026-08-03T19:54:18.487532+00:00,2026-08-05,c1e9df8b911a50375b98c0b0dcfa0f7e,Toronto Tempo @ Golden State Valkyries,Veronica Burton,pl_1241fddfc0d9e94c,threes,UNDER,FanDuel,fanduel,1.5,-158,0.48,1.02,0.8478,0.6124,0.2354,0.3844,0.793,True,SHADOW_ONLY,sprint23_phase3_shadow,0.5286666666666667,0.5286666666666667,44.030666666666676,False,REJECT,failed minimum governance thresholds,2026-08-03T19:54:20.707640+00:00
2026-08-03T19:54:18.487532+00:00,2026-08-03,9192db295ea37dc4616880169fa9e38d,Las Vegas Aces @ Atlanta Dream,Jackie Young,pl_debf3ef806a91eba,threes,UNDER,FanDuel,fanduel,2.5,-220,0.85,1.65,0.9513,0.6875,0.2638,0.3837,0.793,True,SHADOW_ONLY,sprint23_phase3_shadow,0.31720000000000004,0.31720000000000004,51.15399999999999,True,WATCH,portfolio capacity reached,2026-08-03T19:54:20.707640+00:00
2026-08-03T19:54:18.487532+00:00,2026-08-03,9192db295ea37dc4616880169fa9e38d,Las Vegas Aces @ Atlanta Dream,NaLyssa Smith,pl_58d8ddd50dc5e9ea,reb,UNDER,DraftKings,draftkings,5.5,-145,3.62,1.88,0.8179,0.5918,0.2261,0.382,1.651,True,SHADOW_ONLY,sprint23_phase3_shadow,0.30018181818181816,0.30018181818181816,49.52236363636364,True,WATCH,passed minimum thresholds; subject to exposure controls,2026-08-03T19:54:20.707640+00:00
2026-08-03T19:54:18.487532+00:00,2026-08-03,9192db295ea37dc4616880169fa9e38d,Las Vegas Aces @ Atlanta Dream,Brionna Jones,pl_773ac0cc9f92937f,pts,UNDER,DraftKings,draftkings,11.5,-126,7.84,3.66,0.7621,0.5575,0.2046,0.3669,4.096,True,SHADOW_ONLY,sprint23_phase3_shadow,0.3561739130434783,0.3561739130434783,49.162521739130426,True,WATCH,portfolio capacity reached,2026-08-03T19:54:20.707640+00:00
2026-08-03T19:54:18.487532+00:00,2026-08-04,543c1b084ecf7224cb7c70766183859d,Phoenix Mercury @ Chicago Sky,Elizabeth Williams,pl_91fa399932076bab,reb,UNDER,FanDuel,fanduel,3.5,122,2.92,0.58,0.6106,0.4505,0.1601,0.3555,1.651,True,SHADOW_ONLY,sprint23_phase3_shadow,0.4717142857142857,0.4717142857142857,36.88171428571428,False,REJECT,failed minimum governance thresholds,2026-08-03T19:54:20.707640+00:00
2026-08-03T19:54:18.487532+00:00,2026-08-03,51369aa71fcd604bdf38a760b6bcc223,Seattle Storm @ New York Liberty,Flau'jae Johnson,pl_7ea95322fc050de7,threes,UNDER,FanDuel,fanduel,1.5,-168,0.48,1.02,0.8477,0.6269,0.2208,0.3522,0.793,True,SHADOW_ONLY,sprint23_phase3_shadow,0.5286666666666667,0.5286666666666667,39.93466666666666,False,REJECT,failed minimum governance thresholds,2026-08-03T19:54:20.707640+00:00
2026-08-03T19:54:18.487532+00:00,2026-08-03,51369aa71fcd604bdf38a760b6bcc223,Seattle Storm @ New York Liberty,Rebecca Allen,pl_0ffc0c037962ac53,pts,UNDER,DraftKings,draftkings,6.5,-123,3.16,3.34,0.7426,0.5516,0.1911,0.3464,4.096,True,SHADOW_ONLY,sprint23_phase3_shadow,0.6301538461538462,0.6301538461538462,40.182923076923075,False,REJECT,failed minimum governance thresholds,2026-08-03T19:54:20.707640+00:00
2026-08-03T19:54:18.487532+00:00,2026-08-03,9192db295ea37dc4616880169fa9e38d,Las Vegas Aces @ Atlanta Dream,Naz Hillmon,pl_5c39c02174b61a06,threes,UNDER,DraftKings,draftkings,1.5,-236,-0.04,1.54,0.9393,0.7024,0.237,0.3374,0.793,True,SHADOW_ONLY,sprint23_phase3_shadow,0.5286666666666667,0.5286666666666667,40.466666666666654,False,REJECT,failed minimum governance thresholds,2026-08-03T19:54:20.707640+00:00
2026-08-03T19:54:18.487532+00:00,2026-08-04,543c1b084ecf7224cb7c70766183859d,Phoenix Mercury @ Chicago Sky,Kahleah Copper,pl_a8c6901f4d81a98e,threes,UNDER,FanDuel,fanduel,2.5,-205,1.24,1.26,0.8983,0.6721,0.2262,0.3365,0.793,True,SHADOW_ONLY,sprint23_phase3_shadow,0.31720000000000004,0.31720000000000004,43.39800000000001,True,WATCH,passed minimum thresholds; subject to exposure controls,2026-08-03T19:54:20.707640+00:00
2026-08-03T19:54:18.487532+00:00,2026-08-03,51369aa71fcd604bdf38a760b6bcc223,Seattle Storm @ New York Liberty,Awa Fam,pl_531f83caa0cb9b98,ast,UNDER,DraftKings,draftkings,2.5,-164,1.07,1.43,0.8276,0.6212,0.2064,0.3323,1.21,True,SHADOW_ONLY,sprint23_phase3_shadow,0.484,0.484,38.794,False,REJECT,failed minimum governance thresholds,2026-08-03T19:54:20.707640+00:00
2026-08-03T19:54:18.487532+00:00,2026-08-03,9192db295ea37dc4616880169fa9e38d,Las Vegas Aces @ Atlanta Dream,Brionna Jones,pl_773ac0cc9f92937f,pts,UNDER,FanDuel,fanduel,10.5,-110,7.84,2.66,0.6978,0.5238,0.174,0.3323,4.096,True,SHADOW_ONLY,sprint23_phase3_shadow,0.3900952380952381,0.3900952380952381,41.18809523809523,True,WATCH,portfolio capacity reached,2026-08-03T19:54:20.707640+00:00
2026-08-03T19:54:18.487532+00:00,2026-08-05,c1e9df8b911a50375b98c0b0dcfa0f7e,Toronto Tempo @ Golden State Valkyries,Veronica Burton,pl_1241fddfc0d9e94c,threes,UNDER,DraftKings,draftkings,1.5,-176,0.48,1.02,0.8478,0.6377,0.2101,0.3295,0.793,True,SHADOW_ONLY,sprint23_phase3_shadow,0.5286666666666667,0.5286666666666667,37.022666666666666,False,REJECT,failed minimum governance thresholds,2026-08-03T19:54:20.707640+00:00
2026-08-03T19:54:18.487532+00:00,2026-08-03,9192db295ea37dc4616880169fa9e38d,Las Vegas Aces @ Atlanta Dream,Naz Hillmon,pl_5c39c02174b61a06,pts,UNDER,DraftKings,draftkings,7.5,-123,4.38,3.12,0.7284,0.5516,0.1768,0.3205,4.096,True,SHADOW_ONLY,sprint23_phase3_shadow,0.5461333333333334,0.5461333333333334,37.97533333333334,False,REJECT,failed minimum governance thresholds,2026-08-03T19:54:20.707640+00:00
2026-08-03T19:54:18.487532+00:00,2026-08-05,c1e9df8b911a50375b98c0b0dcfa0f7e,Toronto Tempo @ Golden State Valkyries,Cecilia Zandalasini,pl_c3118aa754391b29,threes,UNDER,FanDuel,fanduel,1.5,-168,0.6,0.9,0.8183,0.6269,0.1914,0.3054,0.793,True,SHADOW_ONLY,sprint23_phase3_shadow,0.5286666666666667,0.5286666666666667,33.25066666666666,False,REJECT,failed minimum governance thresholds,2026-08-03T19:54:20.707640+00:00
2026-08-03T19:54:18.487532+00:00,2026-08-03,9192db295ea37dc4616880169fa9e38d,Las Vegas Aces @ Atlanta Dream,Allisha Gray,pl_0538d809f7d14b6b,reb,UNDER,FanDuel,fanduel,3.5,-162,1.76,1.74,0.7994,0.6183,0.1811,0.2929,1.651,True,SHADOW_ONLY,sprint23_phase3_shadow,0.4717142857142857,0.4717142857142857,34.20171428571428,False,REJECT,failed minimum governance thresholds,2026-08-03T19:54:20.707640+00:00
